,f0_mean,f0_std,f0_25p,f0_median,f0_75p,f0_iqr
302_123504_000001_000000.wav,177.1523625849599,19.20462916021868,158.1622432564634,177.54296224031998,193.88426650996706,35.722023253503664
302_123504_000002_000000.wav,152.72146848660887,60.11368703769026,80.46343528542828,178.5595428208357,196.13220173035532,115.66876644492704
302_123504_000005_000001.wav,195.30725311682787,34.44779797157289,167.56705965130024,187.00435976979924,223.6751894686431,56.10812981734287
307_127535_000013_000000.wav,144.1816427269449,36.92677909841434,112.9741795748327,131.8512506192002,181.6807086513404,68.7065290765077
307_127535_000016_000002.wav,174.7910156008725,34.81535908495904,162.79675073642989,179.07673527516772,200.7165746306903,37.91982389426042
307_127535_000016_000003.wav,217.04158139884964,38.41295539170734,181.6807086513404,201.58736798317966,256.9353221962805,75.25461354494007
311_124404_000002_000001.wav,104.25110031743105,30.380839910580665,89.79696386474983,100.21315508993025,124.09158094669877,34.29461708194894
311_124404_000002_000008.wav,107.79006584334277,18.99427997167625,94.58862288217185,103.14962467516634,115.1146864008656,20.526063518693746
311_124404_000002_000010.wav,115.24842332116793,26.557306230361288,95.13656920021768,107.40580022242106,127.72774181706397,32.59117261684629
3112_9554_000001_000000.wav,210.26336234459455,34.88867859122601,191.37537947798467,205.11105310731665,224.3230580641095,32.94767858612482
3112_9554_000001_000002.wav,217.49747715430908,30.987142011313864,200.4263101798605,212.9593277206882,231.56307799046047,31.136767810599963
3112_9554_000002_000004.wav,219.78823645928242,32.56485774069807,190.27313840043536,225.62254831963554,241.11786903593216,50.8447306354968
3168_173564_000001_000000.wav,109.62500197982993,31.831690934245852,90.05705812462017,102.55552655365832,139.28809012737983,49.23103200275966
3168_173564_000003_000000.wav,108.38959158427271,32.75014207632334,94.0438325026887,99.63596978870585,118.48780418292515,24.443971680236444
3168_173564_000003_000001.wav,113.73632562375899,42.771239278408835,70.66504375291532,99.06871927715133,157.25129576724018,86.58625201432486
32_21625_000018_000000.wav,202.82228384955468,54.81599745573034,153.21843824414128,200.42965378029567,275.3764599181856,122.15802167404433
32_21625_000019_000002.wav,189.66778382676176,43.427720191427746,150.15007946738288,184.85643149956363,223.6751894686431,73.52511000126023
32_21625_000020_000001.wav,197.02448866124823,46.25207527582746,151.89473935208304,196.41583653196574,236.97560836585023,85.0808690137672
3214_167602_000004_000000.wav,150.94244972158998,12.49900801745341,143.18475003572087,156.34820317590857,160.69515292814242,17.510402892421553
3214_167602_000005_000000.wav,123.71804493247338,12.385253204896568,112.16152903205476,126.99208415745595,133.3832883545038,21.221759322449046
3214_167602_000009_000000.wav,145.59971084640046,27.99287102846354,126.26066357418264,135.32282858103176,145.03541654849766,18.77475297431502
322_124146_000005_000000.wav,155.64440925575565,88.13942941156921,60.97988093023048,162.79675073642989,238.3483940996324,177.36851316940192
322_124146_000007_000002.wav,227.54395988133527,35.95456017995965,200.4263101798605,230.89622539609587,253.98416831491198,53.557858135051475
322_124146_000010_000001.wav,169.14629985853443,21.924454506146425,153.88604430900224,171.98045164633186,181.94382506093615,28.057780751933905
3235_11599_000002_000000.wav,222.31081650187292,54.604038922685774,163.97695650535266,253.98416831491198,265.613120526606,101.63616402125334
3235_11599_000003_000000.wav,196.8226563512373,49.95147869744129,152.11471867047894,185.93039563468142,237.3247234125493,85.21000474207037
3235_11599_000004_000000.wav,191.38489612765662,25.85592886647091,169.52540682855357,203.92970037108188,211.12126572366316,41.595858895109586
3240_131231_000005_000000.wav,107.81772633715555,21.133273802550583,89.27977141041785,104.34816558124513,121.95976186046096,32.67999045004311
3240_131231_000006_000000.wav,108.34461686990652,19.593283007658318,96.24200288656934,104.9526483549959,118.48780418292515,22.245801296355808
3240_131231_000007_000000.wav,106.9210073079723,24.208606814707736,89.79696386474983,99.63596978870585,118.48780418292515,28.69084031817532
3242_67153_000003_000001.wav,110.59539950952501,32.2226507113376,89.27977141041785,102.55552655365832,119.34678932489578,30.06701791447793
3242_67153_000003_000002.wav,103.81455889248181,22.864337910690335,86.23857464342841,101.67121302425298,111.19345758738697,24.954882943958566
3242_67153_000003_000003.wav,113.43791939365342,36.45349910260613,81.63414336397844,102.55552655365832,128.8397638930735,47.20562052909506
3259_158083_000001_000000.wav,156.99933718955126,29.39045168707424,133.76851332616152,145.03541654849766,180.634304768981,46.86579144281947
3259_158083_000002_000000.wav,140.12009148406156,38.30585139074555,113.79248145578252,150.15007946738288,163.73982271948395,49.94734126370143
3259_158083_000003_000000.wav,175.74991680317922,34.84950066303083,143.3695427059124,181.6807086513404,196.98310613518657,53.613563429274166
332_128985_000001_000000.wav,97.18758154184657,36.994203065342035,60.27946725898304,99.34903930945055,128.3963870127489,68.11691975376587
332_128985_000004_000004.wav,103.9930717351997,37.58036057230547,62.045790473349385,104.9526483549959,121.25732532083185,59.21153484748247
332_128985_000005_000004.wav,114.79596235094026,48.189890308001395,61.333133786784025,111.83759473432156,134.54342644059432,73.21029265381028
3374_298025_000004_000000.wav,138.48674189936477,25.82083596964366,110.5530303974221,134.54342644059432,158.1622432564634,47.60921285904129
3374_298025_000005_000001.wav,154.3070634697639,52.093390274084484,118.48780418292515,140.90653977538378,203.92970037108188,85.44189618815673
3374_298025_000005_000002.wav,173.12409675215437,50.583448838825284,133.76851332616152,181.6807086513404,213.57437666720554,79.80586334104402
3436_172162_000002_000000.wav,160.47441804842424,20.34382287658264,147.35810495849955,161.8591104483076,172.72693677719934,25.36883181869979
3436_172162_000003_000000.wav,165.54216531294043,28.782509446119477,145.03541654849766,162.79675073642989,187.54601238758832,42.510595839090655
3436_172162_000005_000000.wav,161.38204318889365,27.832831388154215,139.28809012737983,162.79675073642989,173.4762992482269,34.18820912084706
3440_171006_000002_000000.wav,177.22429877793658,17.091129179594585,160.9295552241538,180.634304768981,193.0801759497651,32.150620725611304
3440_171006_000033_000001.wav,196.06339914146045,33.60144319785887,173.4762992482269,188.0876650053774,209.9052967099918,36.42899746176491
3440_171006_000035_000002.wav,212.01287674587525,49.612297203872295,171.48375400580687,203.92970037108188,252.5213271483653,81.03757314255841
3486_166424_000006_000000.wav,74.76979616235963,20.15765431652327,57.5573432004328,72.10003700886642,95.6876897389923,38.13034653855951
3486_166424_000007_000000.wav,88.18742840102114,10.877587959246481,78.17279747473968,85.99022582316593,99.06210883019523,20.889311355455547
3486_166424_000007_000002.wav,85.86023582887839,7.064548591615105,80.46343528542828,83.06108305504733,91.49890745858701,11.035472173158738
3526_175658_000002_000001.wav,169.03111911438793,70.38630470769084,68.75012196544287,185.92729391325435,218.88297670885103,150.13285474340816
3526_175658_000002_000002.wav,152.53790475963677,72.32646405860767,62.135647375279504,164.21409029122134,198.41609641524497,136.28044903996545
3526_175658_000004_000000.wav,154.3558063856438,68.15916582712313,61.333133786784025,173.4762992482269,205.11105310731665,143.77791932053262
3607_135982_000027_000000.wav,95.37157575164349,42.77932661540742,60.27946725898304,81.87537456573199,140.9136190451843,80.63415178620127
3607_29116_000001_000000.wav,126.15528982088802,14.07982524382499,117.01890538671768,128.09770145760208,136.30386034140676,19.284954954689084
3607_29116_000001_000001.wav,113.5481330695092,21.971096609665413,104.9526483549959,117.12685567565002,125.53345566348011,20.58080730848421
3664_11714_000000_000001.wav,102.92165587525501,14.952448575734156,92.42821574978186,100.21315508993025,112.48546332978796,20.057247580006106
3664_11714_000000_000002.wav,103.28383987523767,20.143640651055936,92.42821574978186,106.17213938708544,114.94893344935436,22.5207176995725
3664_11714_000012_000000.wav,102.88968074543041,25.087286693218992,91.63122777231227,102.55552655365832,110.5530303974221,18.921802625109834
3699_175950_000003_000000.wav,98.79153461550841,21.67480010430112,81.86991135974198,100.21315508993025,110.5530303974221,28.68311903768013
3699_175950_000004_000000.wav,100.4051401480171,24.13600722444033,83.3009722027845,94.58862288217185,109.28322054035165,25.982248337567157
3699_175950_000005_000000.wav,95.77426323378094,17.931800155568588,84.87979569412741,95.13656920021768,103.14962467516634,18.269828981038927
3723_171115_000003_000000.wav,92.34960161652842,19.818863130738492,76.05925616804785,81.63414336397844,102.55552655365832,26.496270385610472
3723_171115_000003_000001.wav,110.02127009808719,20.055169394111946,95.6876897389923,111.83759473432156,122.66626757356805,26.978577834575745
3723_171115_000005_000000.wav,88.40528033386303,14.923595322149682,74.21272935530476,92.42821574978186,102.55552655365832,28.342797198353566
374_180298_000006_000000.wav,147.26469927202044,14.904486277270909,134.1559698833779,150.15007946738288,154.99746160627615,20.84149172289824
374_180298_000009_000000.wav,164.32335357888417,19.83094067254566,146.72064691274738,165.64238781462038,177.01986353852732,30.299216625779934
374_180298_000009_000001.wav,166.19516767133263,27.707303386878188,152.77465662566664,161.8591104483076,171.48375400580687,18.709097380140236
3807_4923_000011_000003.wav,96.3204760092262,19.51350101284984,82.82119390731019,87.24061861322062,110.5530303974221,27.731836490111917
3807_4923_000014_000001.wav,130.89575606233066,14.447148300390122,118.14658441548359,129.21186668800675,141.31467141588075,23.168087000397165
3807_4923_000021_000002.wav,115.2893607937273,19.001670008711017,100.79536547644761,110.5530303974221,121.25732532083185,20.46195984438424
3830_12529_000002_000000.wav,291.22570156517605,4.536461573086324,290.4981686069282,291.7511963386293,293.86626585599623,3.3680972490680574
3830_12529_000004_000000.wav,151.04254509388846,36.6408600278814,127.72774181706397,138.4858497609829,177.53111553085523,49.80337371379126
3830_12529_000005_000000.wav,151.49753341715248,52.23805159147312,109.91629179664714,135.32282858103176,183.7917367995256,73.87544500287846
3857_180923_000002_000001.wav,134.57479174867478,26.18638797662747,117.12685567565002,130.713236259288,144.82658091580646,27.69972524015644
3857_180923_000003_000000.wav,134.22594631967763,24.530096782789325,118.48780418292515,132.99806338284606,151.01989002907095,32.532085846145804
3857_180923_000003_000002.wav,139.4386319908771,20.76783321846231,124.63072235827951,138.08703986003786,154.77363711712573,30.142914758846217
3879_173592_000005_000000.wav,230.53776122118637,20.17980352074057,212.35494713947497,236.97560836585023,247.82580443636584,35.47085729689087
3879_173592_000005_000001.wav,167.73793730993717,22.92945505781856,142.9709781619407,174.48123722644124,181.6837395293522,38.7127613674115
3879_173592_000006_000000.wav,212.10900056448835,44.64848318007141,183.7917367995256,209.9052967099918,248.1831618933976,64.39142509387199
39_121914_000006_000000.wav,185.70593299492305,32.448554387583286,152.33469798887484,181.6807086513404,221.74648798480905,69.41178999593421
39_121914_000016_000002.wav,192.8368208068832,23.204368967133806,166.12216611009472,193.59905427508687,212.34782119543434,46.22565508533961
39_121914_000017_000000.wav,182.59939647187466,31.79894672573058,158.6203555336355,173.4762992482269,198.69807861890106,40.077723085265575
3947_13260_000008_000000.wav,194.1429882828917,21.36288906181374,172.22880046659432,196.41583653196574,209.9052967099918,37.67649624339748
3947_13262_000004_000000.wav,205.9913143028809,17.918085795187853,196.70441009091158,202.75515172592998,216.99469110600614,20.290281015094564
3947_13262_000019_000000.wav,191.32646916530604,30.605731351436514,177.53111553085523,191.37537947798467,211.12126572366316,33.590150192807926
3982_178459_000001_000000.wav,182.1896525787229,51.10141605498792,127.72774181706397,177.53111553085523,230.22937280173124,102.50163098466727
3982_178459_000002_000000.wav,198.9435113861773,50.85717116466237,151.89473935208304,192.48400577313868,242.51465064166365,90.61991128958061
3982_178459_000002_000001.wav,179.2742553571161,47.716601657654344,141.72280305637773,163.26828672795693,216.36889129327568,74.64608823689795
3983_5331_000002_000000.wav,177.1970102851018,24.955800550805634,161.8591104483076,163.73982271948395,189.27571158216304,27.416601133855437
3983_5331_000003_000005.wav,174.35991907504075,27.43375167781143,155.44511058457695,168.53776575277377,185.92729391325435,30.482183328677394
3983_5331_000003_000009.wav,189.04275304586795,44.48623011140501,155.00263307882003,176.50861154619943,216.05599138691045,61.053358308090424
40_121026_000004_000000.wav,221.3323821589127,45.09384467508596,192.48400577313868,211.12126572366316,267.53702665232294,75.05302087918426
40_121026_000004_000001.wav,185.2455010195426,23.760558693998217,164.68835786295875,177.53111553085523,203.92970037108188,39.241342508123125
40_121026_000006_000000.wav,195.26080113247008,32.29418260041198,168.53776575277377,184.3240841495446,218.5664410807033,50.028675327929534
4014_186175_000011_000004.wav,215.6869737861689,10.433506930525924,207.22688399728887,216.7034801302499,224.66377338309496,17.436889385806097
4014_186175_000013_000000.wav,140.2209302623769,38.56667181909525,109.28322054035165,130.713236259288,167.56705965130024,58.28383911094859
4014_186175_000014_000002.wav,151.5483092495403,24.45887951512034,140.7141597820565,156.34820317590857,170.74299869686985,30.02883891481335
4018_103416_000002_000001.wav,124.40093154066098,22.25985762504463,109.91629179664714,120.55893451796608,136.1067457521369,26.190453955489758
4018_103416_000002_000003.wav,116.27434180496653,12.46993024541898,106.17213938708544,117.12685567565002,125.53345566348011,19.361316276394675
4018_103416_000002_000004.wav,122.3296801809619,17.35915866346122,110.5530303974221,122.66626757356805,133.76851332616152,23.21548292873942
403_126855_000003_000002.wav,203.29772803626153,57.65497363626488,151.89473935208304,179.5939277294997,270.65017219273125,118.75543284064821
403_126855_000012_000001.wav,203.78372087385483,43.83611787369445,164.45122407709005,194.72056218729452,239.72913230026901,75.27790822317897
403_126855_000013_000001.wav,195.63558751912774,34.77156931371665,164.68835786295875,191.37537947798467,224.3230580641095,59.634700201150736
405_130894_000004_000000.wav,100.2859662563846,22.805046922569588,80.46343528542828,90.3231792776398,115.120469865028,34.657034579599724
405_130894_000005_000000.wav,97.35760685749017,11.370398321188562,87.87307522495249,99.06376142814958,107.40580022242106,19.532724997468577
405_130894_000006_000001.wav,101.93566180830217,11.450944598340072,95.13656920021768,100.21315508993025,107.40759201352896,12.271022813311276
4051_10927_000003_000001.wav,203.58764242164293,29.18884582063149,184.85643149956363,198.12421766039049,211.12126572366316,26.26483422409953
4051_10927_000004_000000.wav,222.86985871998647,25.057272977205375,212.0438494039579,220.4693221940692,245.33253514713604,33.28868574317815
4051_10927_000004_000001.wav,203.3287975575368,28.516692167455215,184.85643149956363,196.98310613518657,209.9052967099918,25.048865210428175
4088_158077_000055_000000.wav,216.14924279784805,33.424955698655324,194.72056218729452,205.70515122882463,231.56307799046047,36.84251580316595
4088_158077_000056_000003.wav,220.44400451110022,34.78684035268255,191.37537947798467,216.6817911996409,248.1831618933976,56.80778241541293
4088_158077_000057_000000.wav,219.58310888976186,26.101927500110026,200.7165746306903,218.5664410807033,239.38394775010985,38.66737311941955
412_126975_000002_000000.wav,113.8086359791274,15.938604732254536,100.39556007390381,113.79248145578252,126.99846435263868,26.60290427873487
412_126975_000003_000001.wav,120.87277593848525,27.327896321472977,100.79368399158986,112.48546332978796,132.99806338284606,32.2043793912562
412_126975_000003_000002.wav,112.58968967917431,27.219040975501596,96.24200288656934,108.02799569345518,124.81043616213975,28.568433275570413
4137_11701_000001_000000.wav,203.15229381960384,39.85294871204592,161.62605047894485,199.2752639201255,239.04076283370733,77.41471235476249
4137_11701_000002_000000.wav,211.3236995515779,35.49818268217914,185.92729391325435,198.12421766039049,231.56307799046047,45.635784077206125
4137_11701_000003_000000.wav,222.1788516390853,31.460497861631357,198.12421766039049,222.3869151747739,244.62602943402896,46.50181177363848
4160_11549_000004_000001.wav,204.03987081457765,37.90149083420725,175.23930686996547,199.27193957741164,231.89843580653286,56.659128936567384
4160_11549_000006_000000.wav,188.008954304533,38.10884367988322,159.07846781080758,176.50861154619943,204.52037673919926,45.44190892839168
4160_11549_000008_000000.wav,188.33035735662767,31.599639077997203,167.32578083986743,178.5595428208357,203.92970037108188,36.603919531214444
4195_17507_000001_000000.wav,188.03471196439205,16.226591498522353,177.53407718351758,191.37537947798467,195.8485669287449,18.31448974522732
4195_17507_000002_000000.wav,202.30111735889858,33.92497751142164,174.73392710761598,187.00435976979924,229.89786689870877,55.16393979109279
4195_17507_000004_000000.wav,186.3801557105659,28.576876500786216,165.64238781462038,178.04532917584547,196.13709317016165,30.49470535554127
4214_7146_000000_000000.wav,248.0517457169825,35.18708191555202,230.22937280173124,253.98416831491198,269.08685288118863,38.85748007945739
4214_7146_000000_000001.wav,231.09398068358396,39.979164968960376,193.6022839802166,235.61072929608414,265.2301142875199,71.62783030730327
4214_7146_000001_000000.wav,223.03952226469244,32.40557267253624,196.98310613518657,221.74648798480905,249.26144471655903,52.27833858137245
426_122819_000016_000000.wav,179.754768302244,48.6896098423653,145.45550735890617,160.0,211.17762036862155,65.72211300971537
426_122819_000022_000003.wav,180.1086082563932,58.89670613792116,153.0527324807614,185.92729391325435,222.72578632402445,69.67305384326306
426_122819_000029_000000.wav,227.71388851543105,40.63290334783007,194.4401852092426,226.92956644563017,259.9207668339954,65.4805816247528
4267_287369_000004_000000.wav,173.25252079835795,51.852975409352304,122.66626757356805,167.56705965130024,231.56307799046047,108.89681041689242
4267_287369_000005_000000.wav,197.67163492457615,40.9632603011652,175.49199675114022,203.92970037108188,228.90334918964132,53.4113524385011
4267_287369_000005_000002.wav,192.94816214895943,45.809715950657015,156.34559494947936,196.98310613518657,225.62443572257317,69.2788407730938
4297_13006_000006_000001.wav,176.69945066790982,41.753881151232484,167.56705965130024,180.634304768981,196.98310613518657,29.416046483886333
4297_13006_000007_000000.wav,196.12090956172068,25.99328960748255,176.7642375423634,190.27313840043536,212.34427877417087,35.580041231807485
4297_13006_000007_000001.wav,151.84583068106315,58.717411870240205,83.54225101421733,166.60194440556904,205.11105310731665,121.56880209309932
4340_15220_000000_000000.wav,228.577381752403,31.189309661455315,202.75515172592998,224.33054257723455,258.7979917405089,56.04284001457893
4340_15220_000002_000000.wav,203.30325985530712,35.94428496748973,165.16674654083627,208.69633116249034,223.6751894686431,58.50844292780684
4340_15220_000004_000000.wav,225.89780886505625,26.23879265369563,203.92970037108188,223.6751894686431,243.91952372092192,39.98982334984004
4362_15663_000000_000001.wav,187.69022168792387,30.40831273313151,164.45122407709005,178.56252163017746,217.02749770079237,52.57627362370232
4362_15663_000001_000000.wav,197.8834409500521,37.31231522500454,169.5140950974872,187.00435976979924,224.97092665957584,55.45683156208864
4362_15663_000001_000001.wav,191.49024903074223,26.8167818024333,171.48375400580687,189.17724576434364,207.49432874416155,36.01057473835468
4397_15666_000003_000000.wav,84.3699439184648,14.42370541050066,73.36032345637369,81.3983753682149,94.58862288217185,21.228299425798156
4397_15666_000003_000004.wav,83.14051827291749,14.178494280543463,75.07503973369144,82.34417893147935,92.69593135320451,17.620891619513074
4397_15666_000004_000001.wav,80.86704201945219,12.302791272591001,72.93779908465734,80.0,86.73814962411348,13.800350539456133
4406_16882_000000_000002.wav,148.51150324663269,40.26756443886494,116.45225462737498,133.76851332616152,168.78184808895213,52.32959346157715
4406_16882_000005_000003.wav,158.44613192130922,36.291434493258535,130.14859662757027,147.9980248421799,184.85643149956363,54.707834871993356
4406_16882_000005_000005.wav,162.27550235580603,41.99935958886994,124.81043616213975,156.34559494947936,198.69807861890106,73.88764245676131
4441_76250_000002_000000.wav,85.17265320263161,12.60838531856563,72.20445482521203,86.24432937174969,98.49646340703227,26.29200858182024
4441_76250_000016_000000.wav,128.95757274715,27.852275259051343,109.92181408884413,135.71478716658433,147.35810495849955,37.43629086965542
4441_76250_000017_000001.wav,110.25460231564149,32.12037271367005,81.86991135974198,95.41212946960499,138.32074921441773,56.450837854675754
446_123501_000000_000000.wav,96.15112336738811,7.04955368268645,91.8958683997628,96.24842514693248,102.70405108403533,10.808182684272523
446_123501_000001_000000.wav,98.9049429831999,10.63173015387569,91.49890745858701,99.63596978870585,107.40580022242106,15.906892763834051
446_123501_000002_000000.wav,117.46407818420668,21.538746147676,101.96485018554098,116.45225462737498,124.09158094669877,22.126730761157788
4481_17498_000008_000000.wav,162.8439011922472,36.65304845630835,136.1067457521369,155.44511058457695,182.73317428972342,46.62642853758652
4481_17498_000013_000000.wav,159.97486090741697,9.703454509242347,151.89473935208304,159.07846781080758,168.53776575277377,16.64302640069073
4481_17498_000014_000000.wav,170.253282912705,31.791871005516057,147.57059097375026,172.47714928685681,195.8485669287449,48.277975954994645
458_126290_000003_000000.wav,112.05710465100049,18.842182280091876,94.58862288217185,110.5530303974221,126.26066357418264,31.672040692010796
458_126290_000004_000003.wav,132.95073184252848,41.53331823414312,104.04766497666296,121.95976186046096,153.6596712081607,49.61200623149773
458_126290_000004_000005.wav,121.43633982623093,26.36395394169652,101.96485018554098,113.46478322281507,138.28644481051037,36.32159462496939
460_172357_000000_000000.wav,225.7005181287295,45.03592389848736,169.5225462968104,251.79411923766278,261.0566005778335,91.53405428102309
460_172357_000003_000000.wav,111.18340823402481,22.858836049604008,95.6876897389923,104.9526483549959,122.66626757356805,26.978577834575745
4640_19187_000002_000001.wav,196.17891931263384,28.018916741966745,177.53111553085523,190.27313840043536,209.9052967099918,32.37418117913657
4640_19187_000002_000002.wav,232.37146010961635,30.569684426473675,223.9991237663763,235.61072929608414,249.6208723242795,25.621748557903203
4640_19187_000002_000005.wav,204.98193375879885,29.3099417751482,179.5939277294997,200.4263101798605,231.56307799046047,51.96915026096076
4680_16026_000007_000001.wav,196.99144137111085,36.5182501117722,167.56705965130024,191.37537947798467,218.5664410807033,50.99938142940306
4680_16026_000007_000002.wav,217.63666254900645,44.32486986732288,182.47005788012768,228.25177139071323,252.88703744000196,70.41697955987428
4680_16026_000008_000001.wav,187.44673664865454,34.99657467692366,160.0,176.00030414866984,209.9052967099918,49.9052967099918
4788_294466_000001_000000.wav,111.49228011929934,32.07627601106799,89.2812608150887,109.91629179664714,142.5437949024543,53.262534087365594
4788_294466_000002_000001.wav,121.22510194335747,12.426271154229276,114.45167459482066,121.25732532083185,129.21186668800675,14.760192093186092
4788_294466_000003_000000.wav,137.75648903050046,21.495441715418224,120.55893451796608,134.54342644059432,156.34559494947936,35.78666043151328
481_123719_000002_000012.wav,110.87650567610919,13.415127807141921,100.21315508993025,109.28322054035165,119.86456615013454,19.651411060204282
481_123720_000005_000003.wav,117.84714099236776,20.01091077217986,99.63596978870585,116.45225462737498,130.713236259288,31.07726647058216
481_123720_000006_000001.wav,125.36672975499438,30.256692254094148,99.63596978870585,113.79248145578252,151.89473935208304,52.258769563377186
4813_248638_000002_000000.wav,97.68190037885783,30.620561113695295,70.04748891247081,78.64663544475431,132.23864339138396,62.19115447891315
4813_248638_000003_000000.wav,102.5282766517664,20.934725329012522,84.1475446137027,102.85257561441233,115.1146864008656,30.967141787162888
4813_248638_000005_000000.wav,113.92498048341804,30.302570163875956,85.99883308098212,117.80536464804203,138.88696994418137,52.88813686319925
4830_25898_000005_000000.wav,120.72798439862568,23.94150910237255,104.34816558124513,115.1146864008656,131.47045033372646,27.122284752481335
4830_25898_000005_000003.wav,121.17934707869249,22.641749913117064,106.78718833360273,117.12685567565002,132.23425685828624,25.447068524683516
4830_25898_000006_000001.wav,118.85637119887869,22.611920395218178,100.35828731534515,113.79248145578252,126.26066357418264,25.902376258837492
4853_27670_000011_000001.wav,219.9697653940969,50.81194893923785,208.69633116249034,226.27416997969522,249.6208723242795,40.924541161789165
4853_27671_000001_000000.wav,214.36991958574924,37.688267317485185,187.00435976979924,205.11105310731665,248.90201710883855,61.89765733903931
4853_27671_000015_000001.wav,215.8457108117217,35.3084310852936,189.17724576434364,206.29924935033262,236.97560836585023,47.7983626015066
4859_22176_000015_000001.wav,121.26613012100088,16.777330193568112,107.56134909017959,115.1319703327488,137.29285890735383,29.731509817174242
4859_22176_000015_000004.wav,98.52641080622902,13.712268904200348,86.23857464342841,103.74716437208077,104.9526483549959,18.714073711567494
4859_22176_000016_000000.wav,107.06030549778451,22.914941116637248,87.25371738416553,104.9526483549959,125.53345566348011,38.279738279314586
4898_20016_000004_000000.wav,113.7404851573401,13.521309724230044,100.79368399158986,113.79248145578252,127.72774181706397,26.934057825474113
4898_20016_000005_000000.wav,123.33087879526599,16.757226859499905,109.28322054035165,119.86456615013454,132.99806338284606,23.714842842494406
4898_20016_000005_000001.wav,122.41282134296407,16.068443372059555,108.65379550618572,120.55893451796608,135.32282858103176,26.66903307484604
5022_29405_000001_000000.wav,220.01155030192945,16.608151820653404,203.92970037108188,219.83258359329423,236.97560836585023,33.045907994768356
5022_29405_000002_000000.wav,187.25856116511295,27.57942388390903,163.73982271948395,189.17724576434364,203.92970037108188,40.189877651597925
5022_29405_000004_000000.wav,198.6534021642321,32.12744023140377,172.72693677719934,199.27193957741164,220.7876914944567,48.06075471725737
5049_25947_000015_000005.wav,124.10940910295996,16.651929786552778,121.6085435906464,129.21186668800675,135.71478716658433,14.106243575937924
5049_25947_000018_000006.wav,128.8307192643749,15.564106575590378,117.12685567565002,127.72774181706397,139.28809012737983,22.16123445172981
5049_25947_000018_000007.wav,131.4099823944855,13.31365104646845,121.95976186046096,129.5861250525022,142.95785779352875,20.998095933067788
5104_33406_000004_000004.wav,92.31614088343275,15.006407496375058,80.0,89.79696386474983,106.78718833360273,26.787188333602728
5104_33406_000004_000005.wav,139.18103335300134,38.87787970726356,116.45225462737498,145.87559816931469,166.60194440556904,50.14968977819406
5104_33406_000005_000001.wav,134.24549460313418,34.223253154709305,115.1146864008656,130.33680983814287,145.87559816931469,30.76091176844909
5163_18515_000001_000000.wav,188.51404267334834,35.10498668943875,156.34559494947936,171.48375400580687,231.56307799046047,75.21748304098111
5163_18515_000002_000000.wav,195.14367174750677,25.334372973981186,176.00030414866984,196.98310613518657,213.57437666720554,37.5740725185357
5163_18515_000003_000000.wav,193.46605103455235,33.971834250787836,167.56705965130024,187.00435976979924,212.34427877417087,44.77721912287063
5192_19396_000026_000000.wav,102.30278245288395,22.863219707717292,87.87526673585316,99.34903930945055,116.62970350887673,28.75443677302357
5192_19396_000029_000000.wav,148.05949773003752,27.397772365633017,126.99208415745595,155.44511058457695,168.5405773743937,41.54849321693776
5322_7678_000002_000000.wav,100.84385874845313,16.73076670535556,83.18311614957936,98.21119496192125,115.61482584663908,32.431709697059716
5322_7678_000003_000000.wav,121.50986581816258,29.25272443918766,101.37757586296499,115.1146864008656,127.72774181706397,26.350165954098983
5322_7678_000003_000002.wav,120.97343276179527,23.013454028850745,104.34816558124513,115.78153899523024,131.47045033372646,27.122284752481335
5339_14133_000002_000003.wav,165.78789847641633,21.016249351967613,150.15007946738288,161.8591104483076,178.5595428208357,28.40946335345282
5339_14133_000002_000004.wav,167.8791225804519,21.572186458260987,150.58498474822693,164.68835786295875,183.7917367995256,33.20675205129868
5339_14133_000003_000002.wav,176.42685427657088,24.259803928740652,156.34559494947936,174.48123722644124,196.98310613518657,40.63751118570721
5390_24512_000000_000002.wav,120.57644814018458,32.66052610326685,93.50217988489965,127.72774181706397,143.3695427059124,49.86736282101276
5390_24512_000004_000001.wav,124.89093034136181,36.37385233812236,94.58862288217185,128.4676610981402,146.72064691274738,52.132024030575536
5390_24512_000015_000002.wav,111.67032061374813,27.22329559319329,96.7995271375434,111.83759473432156,132.99806338284606,36.19853624530266
5393_19218_000003_000000.wav,202.17003245872584,29.410007428616126,182.73317428972342,188.0876650053774,224.97092665957584,42.237752369852416
5393_19218_000004_000000.wav,186.07663093086296,29.982311170806728,164.68835786295875,179.5939277294997,200.4263101798605,35.737952316901755
5393_19218_000005_000000.wav,178.51190252205188,57.167649761922526,163.73982271948395,188.0876650053774,218.5664410807033,54.826618361219346
5456_24741_000005_000001.wav,96.12557272627134,15.286447244248235,85.74187700290345,95.13656920021768,105.10464448170481,19.36276747880136
5456_24741_000008_000000.wav,101.14002907613053,17.847143173418548,90.84035432567018,101.37757586296499,110.5530303974221,19.71267607175193
5456_24741_000008_000001.wav,95.71782544628873,19.194321991544356,86.73814962411348,92.96364695662717,100.79368399158986,14.055534367476383
5463_39173_000013_000000.wav,135.74341892004568,19.42153184991413,130.713236259288,136.89520410921634,150.15007946738288,19.43684320809487
5463_39173_000015_000001.wav,122.83413878062719,32.40180737888471,94.0438325026887,120.55893451796608,145.87559816931469,51.831765666625984
